date,linked_account_id,linked_account_name,service,service_code,region,unblended_cost,is_estimated
2026-05-17,200000000011,prod-payments,AWS Data Transfer,AWSDataTransfer,us-east-1,219.75,false
2026-05-17,200000000011,prod-payments,Amazon DynamoDB,AmazonDynamoDB,us-east-1,364.36,false
2026-05-17,200000000011,prod-payments,Amazon Elastic Compute Cloud - Compute,AmazonEC2,us-east-1,496.08,false
2026-05-17,200000000011,prod-payments,Amazon Kinesis,AmazonKinesis,us-east-1,28.12,false
2026-05-17,200000000011,prod-payments,Amazon Relational Database Service,AmazonRDS,us-east-1,242.26,false
2026-05-17,200000000011,prod-payments,AWS Key Management Service,awskms,us-east-1,3.44,false
2026-05-17,200000000012,staging,AmazonCloudWatch,AmazonCloudWatch,us-east-1,121.92,false
2026-05-17,200000000012,staging,Amazon Elastic Compute Cloud - Compute,AmazonEC2,us-east-1,55.67,false
2026-05-17,200000000012,staging,Amazon Elastic Kubernetes Service,AmazonEKS,us-east-1,13.01,false
2026-05-17,200000000012,staging,Amazon Relational Database Service,AmazonRDS,us-east-1,82.42,false
2026-05-17,200000000013,dev,AWS Lambda,AWSLambda,us-east-1,139.96,false
2026-05-17,200000000013,dev,Amazon Elastic Compute Cloud - Compute,AmazonEC2,us-east-1,77.33,false
2026-05-17,200000000013,dev,Amazon Relational Database Service,AmazonRDS,us-east-1,56.91,false
2026-05-17,200000000014,data-analytics,Amazon Athena,AmazonAthena,us-east-1,72.65,false
2026-05-17,200000000014,data-analytics,Amazon DynamoDB,AmazonDynamoDB,us-east-1,606.72,false
2026-05-17,200000000014,data-analytics,Amazon OpenSearch Service,AmazonES,us-west-2,99.92,false
2026-05-17,200000000014,data-analytics,Amazon Managed Streaming for Apache Kafka,AmazonMSK,us-east-1,121.93,false
2026-05-17,200000000014,data-analytics,Amazon Simple Storage Service,AmazonS3,us-east-1,550.09,false
2026-05-17,200000000015,ml-research,Amazon Elastic Compute Cloud - Compute,AmazonEC2,us-east-1,95.23,false
2026-05-17,200000000015,ml-research,Amazon Simple Storage Service,AmazonS3,us-east-1,185.98,false
2026-05-17,200000000015,ml-research,Amazon SageMaker,AmazonSageMaker,us-east-1,38.65,false
2026-05-18,200000000010,prod-core,AWS Data Transfer,AWSDataTransfer,us-east-1,608.38,false
2026-05-18,200000000010,prod-core,Amazon Elastic Load Balancing,AWSELB,us-east-1,34.65,false
2026-05-18,200000000010,prod-core,AmazonCloudWatch,AmazonCloudWatch,us-east-1,379.17,false
2026-05-18,200000000010,prod-core,Amazon Elastic Compute Cloud - Compute,AmazonEC2,us-east-1,619.97,false
2026-05-18,200000000010,prod-core,Amazon Elastic Kubernetes Service,AmazonEKS,us-east-1,24.37,false
2026-05-18,200000000010,prod-core,Amazon ElastiCache,AmazonElastiCache,us-east-1,91.95,false
2026-05-18,200000000010,prod-core,Amazon Relational Database Service,AmazonRDS,us-east-1,331.21,false
2026-05-18,200000000010,prod-core,Amazon Simple Storage Service,AmazonS3,us-east-1,541.28,false
2026-05-18,200000000010,prod-core,Amazon Virtual Private Cloud,AmazonVPC,us-east-1,18.44,false
2026-05-18,200000000011,prod-payments,AWS Data Transfer,AWSDataTransfer,us-east-1,259.36,false
2026-05-18,200000000011,prod-payments,Amazon DynamoDB,AmazonDynamoDB,us-east-1,432.45,false
2026-05-18,200000000011,prod-payments,Amazon Elastic Compute Cloud - Compute,AmazonEC2,us-east-1,556.44,false
2026-05-18,200000000011,prod-payments,Amazon Kinesis,AmazonKinesis,us-east-1,33.49,false
2026-05-18,200000000011,prod-payments,Amazon Relational Database Service,AmazonRDS,us-east-1,285.81,false
2026-05-18,200000000011,prod-payments,AWS Key Management Service,awskms,us-east-1,4.09,false
2026-05-18,200000000012,staging,AmazonCloudWatch,AmazonCloudWatch,us-east-1,136.34,false
2026-05-18,200000000012,staging,Amazon Elastic Compute Cloud - Compute,AmazonEC2,us-east-1,132.04,false
2026-05-18,200000000012,staging,Amazon Elastic Kubernetes Service,AmazonEKS,us-east-1,15.21,false
2026-05-18,200000000012,staging,Amazon Relational Database Service,AmazonRDS,us-east-1,90.34,false
2026-05-18,200000000013,dev,AWS Lambda,AWSLambda,us-east-1,163.34,false
2026-05-18,200000000013,dev,Amazon Elastic Compute Cloud - Compute,AmazonEC2,us-east-1,171.3,false
2026-05-18,200000000013,dev,Amazon Relational Database Service,AmazonRDS,us-east-1,68.35,false
2026-05-18,200000000014,data-analytics,Amazon Athena,AmazonAthena,us-east-1,92.9,false
2026-05-18,200000000014,data-analytics,Amazon DynamoDB,AmazonDynamoDB,us-east-1,640.91,false
2026-05-18,200000000014,data-analytics,Amazon OpenSearch Service,AmazonES,us-west-2,119.38,false
2026-05-18,200000000014,data-analytics,Amazon Managed Streaming for Apache Kafka,AmazonMSK,us-east-1,145.57,false
2026-05-18,200000000014,data-analytics,Amazon Simple Storage Service,AmazonS3,us-east-1,646.09,false
2026-05-18,200000000015,ml-research,Amazon Elastic Compute Cloud - Compute,AmazonEC2,us-east-1,225.75,false
2026-05-18,200000000015,ml-research,Amazon Simple Storage Service,AmazonS3,us-east-1,234.82,false
2026-05-18,200000000015,ml-research,Amazon SageMaker,AmazonSageMaker,us-east-1,44.87,false
2026-05-19,200000000010,prod-core,AWS Data Transfer,AWSDataTransfer,us-east-1,595.9,false
2026-05-19,200000000010,prod-core,Amazon Elastic Load Balancing,AWSELB,us-east-1,35.07,false
2026-05-19,200000000010,prod-core,AmazonCloudWatch,AmazonCloudWatch,us-east-1,395.95,false
2026-05-19,200000000010,prod-core,Amazon Elastic Compute Cloud - Compute,AmazonEC2,us-east-1,628.33,false
2026-05-19,200000000010,prod-core,Amazon Elastic Kubernetes Service,AmazonEKS,us-east-1,24.96,false
2026-05-19,200000000010,prod-core,Amazon ElastiCache,AmazonElastiCache,us-east-1,95.15,false
2026-05-19,200000000010,prod-core,Amazon Relational Database Service,AmazonRDS,us-east-1,324.65,false
2026-05-19,200000000010,prod-core,Amazon Simple Storage Service,AmazonS3,us-east-1,542.97,false
2026-05-19,200000000010,prod-core,Amazon Virtual Private Cloud,AmazonVPC,us-east-1,18.98,false
2026-05-19,200000000011,prod-payments,AWS Data Transfer,AWSDataTransfer,us-east-1,269.32,false
2026-05-19,200000000011,prod-payments,Amazon DynamoDB,AmazonDynamoDB,us-east-1,438.68,false
2026-05-19,200000000011,prod-payments,Amazon Elastic Compute Cloud - Compute,AmazonEC2,us-east-1,559.29,false
2026-05-19,200000000011,prod-payments,Amazon Kinesis,AmazonKinesis,us-east-1,33.74,false
2026-05-19,200000000011,prod-payments,Amazon Relational Database Service,AmazonRDS,us-east-1,294.04,false
2026-05-19,200000000011,prod-payments,AWS Key Management Service,awskms,us-east-1,4.1,false
2026-05-19,200000000012,staging,AmazonCloudWatch,AmazonCloudWatch,us-east-1,143.81,false
2026-05-19,200000000012,staging,Amazon Elastic Compute Cloud - Compute,AmazonEC2,us-east-1,132.83,false
2026-05-19,200000000012,staging,Amazon Elastic Kubernetes Service,AmazonEKS,us-east-1,14.94,false
2026-05-19,200000000012,staging,Amazon Relational Database Service,AmazonRDS,us-east-1,90.52,false
2026-05-19,200000000013,dev,AWS Lambda,AWSLambda,us-east-1,167.04,false
2026-05-19,200000000013,dev,Amazon Elastic Compute Cloud - Compute,AmazonEC2,us-east-1,173.79,false
2026-05-19,200000000013,dev,Amazon Relational Database Service,AmazonRDS,us-east-1,67.68,false
2026-05-19,200000000014,data-analytics,Amazon Athena,AmazonAthena,us-east-1,91.58,false
2026-05-19,200000000014,data-analytics,Amazon DynamoDB,AmazonDynamoDB,us-east-1,651.75,false
2026-05-19,200000000014,data-analytics,Amazon OpenSearch Service,AmazonES,us-west-2,120.76,false
2026-05-19,200000000014,data-analytics,Amazon Managed Streaming for Apache Kafka,AmazonMSK,us-east-1,142.93,false
2026-05-19,200000000014,data-analytics,Amazon Simple Storage Service,AmazonS3,us-east-1,675.68,false
2026-05-19,200000000015,ml-research,Amazon Elastic Compute Cloud - Compute,AmazonEC2,us-east-1,226.54,false
2026-05-19,200000000015,ml-research,Amazon Simple Storage Service,AmazonS3,us-east-1,229.02,false
2026-05-19,200000000015,ml-research,Amazon SageMaker,AmazonSageMaker,us-east-1,45.82,false
2026-05-20,200000000010,prod-core,AWS Data Transfer,AWSDataTransfer,us-east-1,558.69,false
2026-05-20,200000000010,prod-core,Amazon Elastic Load Balancing,AWSELB,us-east-1,34.16,false
2026-05-20,200000000010,prod-core,AmazonCloudWatch,AmazonCloudWatch,us-east-1,378.88,false
2026-05-20,200000000010,prod-core,Amazon Elastic Compute Cloud - Compute,AmazonEC2,us-east-1,617.64,false
2026-05-20,200000000010,prod-core,Amazon Elastic Kubernetes Service,AmazonEKS,us-east-1,24.08,false
2026-05-20,200000000010,prod-core,Amazon ElastiCache,AmazonElastiCache,us-east-1,91.11,false
2026-05-20,200000000010,prod-core,Amazon Relational Database Service,AmazonRDS,us-east-1,322.78,false
2026-05-20,200000000010,prod-core,Amazon Simple Storage Service,AmazonS3,us-east-1,531.88,false
2026-05-20,200000000010,prod-core,Amazon Virtual Private Cloud,AmazonVPC,us-east-1,18.25,false
2026-05-20,200000000011,prod-payments,AWS Data Transfer,AWSDataTransfer,us-east-1,249.86,false
2026-05-20,200000000011,prod-payments,Amazon DynamoDB,AmazonDynamoDB,us-east-1,422.09,false
2026-05-20,200000000011,prod-payments,Amazon Elastic Compute Cloud - Compute,AmazonEC2,us-east-1,543.06,false
2026-05-20,200000000011,prod-payments,Amazon Kinesis,AmazonKinesis,us-east-1,33.13,false
2026-05-20,200000000011,prod-payments,Amazon Relational Database Service,AmazonRDS,us-east-1,276.67,false
2026-05-20,200000000011,prod-payments,AWS Key Management Service,awskms,us-east-1,4.03,false
2026-05-20,200000000012,staging,AmazonCloudWatch,AmazonCloudWatch,us-east-1,139.7,false
2026-05-20,200000000012,staging,Amazon Elastic Compute Cloud - Compute,AmazonEC2,us-east-1,129.6,false
2026-05-20,200000000012,staging,Amazon Elastic Kubernetes Service,AmazonEKS,us-east-1,15.09,false
2026-05-20,200000000012,staging,Amazon Relational Database Service,AmazonRDS,us-east-1,88.88,false
2026-05-20,200000000013,dev,AWS Lambda,AWSLambda,us-east-1,156.09,false
2026-05-20,200000000013,dev,Amazon Elastic Compute Cloud - Compute,AmazonEC2,us-east-1,170.25,false
2026-05-20,200000000013,dev,Amazon Relational Database Service,AmazonRDS,us-east-1,65.92,false
2026-05-20,200000000014,data-analytics,Amazon Athena,AmazonAthena,us-east-1,90.94,false
2026-05-20,200000000014,data-analytics,Amazon DynamoDB,AmazonDynamoDB,us-east-1,653.97,false
2026-05-20,200000000014,data-analytics,Amazon OpenSearch Service,AmazonES,us-west-2,118.96,false
2026-05-20,200000000014,data-analytics,Amazon Managed Streaming for Apache Kafka,AmazonMSK,us-east-1,140.81,false
2026-05-20,200000000014,data-analytics,Amazon Simple Storage Service,AmazonS3,us-east-1,627.26,false
2026-05-20,200000000015,ml-research,Amazon Elastic Compute Cloud - Compute,AmazonEC2,us-east-1,222.34,false
2026-05-20,200000000015,ml-research,Amazon Simple Storage Service,AmazonS3,us-east-1,230.65,false
2026-05-20,200000000015,ml-research,Amazon SageMaker,AmazonSageMaker,us-east-1,44.99,false
2026-05-21,200000000010,prod-core,AWS Data Transfer,AWSDataTransfer,us-east-1,538.97,false
2026-05-21,200000000010,prod-core,Amazon Elastic Load Balancing,AWSELB,us-east-1,31.96,false
2026-05-21,200000000010,prod-core,AmazonCloudWatch,AmazonCloudWatch,us-east-1,351.62,false
2026-05-21,200000000010,prod-core,Amazon Elastic Compute Cloud - Compute,AmazonEC2,us-east-1,576.52,false
2026-05-21,200000000010,prod-core,Amazon Elastic Kubernetes Service,AmazonEKS,us-east-1,22.16,false
2026-05-21,200000000010,prod-core,Amazon ElastiCache,AmazonElastiCache,us-east-1,84.33,false
2026-05-21,200000000010,prod-core,Amazon Relational Database Service,AmazonRDS,us-east-1,292.48,false
2026-05-21,200000000010,prod-core,Amazon Simple Storage Service,AmazonS3,us-east-1,514.0,false
2026-05-21,200000000010,prod-core,Amazon Virtual Private Cloud,AmazonVPC,us-east-1,17.15,false
2026-05-21,200000000011,prod-payments,AWS Data Transfer,AWSDataTransfer,us-east-1,232.74,false
2026-05-21,200000000011,prod-payments,Amazon DynamoDB,AmazonDynamoDB,us-east-1,415.95,false
2026-05-21,200000000011,prod-payments,Amazon Elastic Compute Cloud - Compute,AmazonEC2,us-east-1,517.99,false
2026-05-21,200000000011,prod-payments,Amazon Kinesis,AmazonKinesis,us-east-1,30.53,false
2026-05-21,200000000011,prod-payments,Amazon Relational Database Service,AmazonRDS,us-east-1,265.17,false
2026-05-21,200000000011,prod-payments,AWS Key Management Service,awskms,us-east-1,3.73,false
2026-05-21,200000000012,staging,AmazonCloudWatch,AmazonCloudWatch,us-east-1,128.23,false
2026-05-21,200000000012,staging,Amazon Elastic Compute Cloud - Compute,AmazonEC2,us-east-1,120.94,false
2026-05-21,200000000012,staging,Amazon Elastic Kubernetes Service,AmazonEKS,us-east-1,14.18,false
2026-05-21,200000000012,staging,Amazon Relational Database Service,AmazonRDS,us-east-1,86.17,false
2026-05-21,200000000013,dev,AWS Lambda,AWSLambda,us-east-1,152.17,false
2026-05-21,200000000013,dev,Amazon Elastic Compute Cloud - Compute,AmazonEC2,us-east-1,157.1,false
2026-05-21,200000000013,dev,Amazon Relational Database Service,AmazonRDS,us-east-1,61.02,false
2026-05-21,200000000014,data-analytics,Amazon Athena,AmazonAthena,us-east-1,78.95,false
2026-05-21,200000000014,data-analytics,Amazon DynamoDB,AmazonDynamoDB,us-east-1,609.41,false
2026-05-21,200000000014,data-analytics,Amazon OpenSearch Service,AmazonES,us-west-2,109.07,false
2026-05-21,200000000014,data-analytics,Amazon Managed Streaming for Apache Kafka,AmazonMSK,us-east-1,129.91,false
2026-05-21,200000000014,data-analytics,Amazon Simple Storage Service,AmazonS3,us-east-1,609.02,false
2026-05-21,200000000015,ml-research,Amazon Elastic Compute Cloud - Compute,AmazonEC2,us-east-1,207.2,false
2026-05-21,200000000015,ml-research,Amazon Simple Storage Service,AmazonS3,us-east-1,201.37,false
2026-05-21,200000000015,ml-research,Amazon SageMaker,AmazonSageMaker,us-east-1,41.74,false
2026-05-22,200000000010,prod-core,AWS Data Transfer,AWSDataTransfer,us-east-1,535.39,false
2026-05-22,200000000010,prod-core,Amazon Elastic Load Balancing,AWSELB,us-east-1,31.14,false
2026-05-22,200000000010,prod-core,AmazonCloudWatch,AmazonCloudWatch,us-east-1,339.63,false
2026-05-22,200000000010,prod-core,Amazon Elastic Compute Cloud - Compute,AmazonEC2,us-east-1,567.02,false
2026-05-22,200000000010,prod-core,Amazon Elastic Kubernetes Service,AmazonEKS,us-east-1,22.36,false
2026-05-22,200000000010,prod-core,Amazon ElastiCache,AmazonElastiCache,us-east-1,83.2,false
2026-05-22,200000000010,prod-core,Amazon Relational Database Service,AmazonRDS,us-east-1,297.88,false
2026-05-22,200000000010,prod-core,Amazon Simple Storage Service,AmazonS3,us-east-1,511.2,false
2026-05-22,200000000010,prod-core,Amazon Virtual Private Cloud,AmazonVPC,us-east-1,16.73,false
2026-05-22,200000000011,prod-payments,AWS Data Transfer,AWSDataTransfer,us-east-1,230.59,false
2026-05-22,200000000011,prod-payments,Amazon DynamoDB,AmazonDynamoDB,us-east-1,396.91,false
2026-05-22,200000000011,prod-payments,Amazon Elastic Compute Cloud - Compute,AmazonEC2,us-east-1,526.81,false
2026-05-22,200000000011,prod-payments,Amazon Kinesis,AmazonKinesis,us-east-1,30.22,false
2026-05-22,200000000011,prod-payments,Amazon Relational Database Service,AmazonRDS,us-east-1,262.85,false
2026-05-22,200000000011,prod-payments,AWS Key Management Service,awskms,us-east-1,3.69,false
2026-05-22,200000000012,staging,AmazonCloudWatch,AmazonCloudWatch,us-east-1,127.28,false
2026-05-22,200000000012,staging,Amazon Elastic Compute Cloud - Compute,AmazonEC2,us-east-1,119.61,false
2026-05-22,200000000012,staging,Amazon Elastic Kubernetes Service,AmazonEKS,us-east-1,13.53,false
2026-05-22,200000000012,staging,Amazon Relational Database Service,AmazonRDS,us-east-1,88.42,false
2026-05-22,200000000013,dev,AWS Lambda,AWSLambda,us-east-1,150.58,false
2026-05-22,200000000013,dev,Amazon Elastic Compute Cloud - Compute,AmazonEC2,us-east-1,155.48,false
2026-05-22,200000000013,dev,Amazon Relational Database Service,AmazonRDS,us-east-1,61.48,false
2026-05-22,200000000014,data-analytics,Amazon Athena,AmazonAthena,us-east-1,79.28,false
2026-05-22,200000000014,data-analytics,Amazon DynamoDB,AmazonDynamoDB,us-east-1,615.73,false
2026-05-22,200000000014,data-analytics,Amazon OpenSearch Service,AmazonES,us-west-2,108.67,false
2026-05-22,200000000014,data-analytics,Amazon Managed Streaming for Apache Kafka,AmazonMSK,us-east-1,130.63,false
2026-05-22,200000000014,data-analytics,Amazon Simple Storage Service,AmazonS3,us-east-1,577.68,false
2026-05-22,200000000015,ml-research,Amazon Elastic Compute Cloud - Compute,AmazonEC2,us-east-1,205.19,false
2026-05-22,200000000015,ml-research,Amazon Simple Storage Service,AmazonS3,us-east-1,212.37,false
2026-05-22,200000000015,ml-research,Amazon SageMaker,AmazonSageMaker,us-east-1,41.49,false
2026-05-23,200000000010,prod-core,AWS Data Transfer,AWSDataTransfer,us-east-1,440.62,false
2026-05-23,200000000010,prod-core,Amazon Elastic Load Balancing,AWSELB,us-east-1,25.31,false
2026-05-23,200000000010,prod-core,AmazonCloudWatch,AmazonCloudWatch,us-east-1,288.65,false
2026-05-23,200000000010,prod-core,Amazon Elastic Compute Cloud - Compute,AmazonEC2,us-east-1,455.09,false
2026-05-23,200000000010,prod-core,Amazon Elastic Kubernetes Service,AmazonEKS,us-east-1,18.2,false
2026-05-23,200000000010,prod-core,Amazon ElastiCache,AmazonElastiCache,us-east-1,68.36,false
2026-05-23,200000000010,prod-core,Amazon Relational Database Service,AmazonRDS,us-east-1,241.01,false
2026-05-23,200000000010,prod-core,Amazon Simple Storage Service,AmazonS3,us-east-1,388.17,false
2026-05-23,200000000010,prod-core,Amazon Virtual Private Cloud,AmazonVPC,us-east-1,13.5,false
2026-05-23,200000000011,prod-payments,AWS Data Transfer,AWSDataTransfer,us-east-1,195.44,false
2026-05-23,200000000011,prod-payments,Amazon DynamoDB,AmazonDynamoDB,us-east-1,309.78,false
2026-05-23,200000000011,prod-payments,Amazon Elastic Compute Cloud - Compute,AmazonEC2,us-east-1,1331.16,false
2026-05-23,200000000011,prod-payments,Amazon Kinesis,AmazonKinesis,us-east-1,24.27,false
2026-05-23,200000000011,prod-payments,Amazon Relational Database Service,AmazonRDS,us-east-1,215.24,false
2026-05-23,200000000011,prod-payments,AWS Key Management Service,awskms,us-east-1,2.99,false
2026-05-23,200000000012,staging,AmazonCloudWatch,AmazonCloudWatch,us-east-1,101.23,false
2026-05-23,200000000012,staging,Amazon Elastic Compute Cloud - Compute,AmazonEC2,us-east-1,48.28,false
2026-05-23,200000000012,staging,Amazon Elastic Kubernetes Service,AmazonEKS,us-east-1,11.44,false
2026-05-23,200000000012,staging,Amazon Relational Database Service,AmazonRDS,us-east-1,74.81,false
2026-05-23,200000000013,dev,AWS Lambda,AWSLambda,us-east-1,120.11,false
2026-05-23,200000000013,dev,Amazon Elastic Compute Cloud - Compute,AmazonEC2,us-east-1,67.4,false
